text,label
Estoy en peligro por favor reaccionen.,EMERGENCIA
Por favor alguien ayúdeme de inmediato.,EMERGENCIA
Es una situación extrema no puedo solo.,EMERGENCIA
Me siento en peligro y necesito ayuda.,EMERGENCIA
No puedo manejar esto necesito ayuda ahora.,EMERGENCIA
Estoy al borde de colapsar.,EMERGENCIA
No hay tiempo que perder ayúdenme.,EMERGENCIA
Siento que mi vida corre peligro.,EMERGENCIA
Me siento en peligro y necesito ayuda.,EMERGENCIA
Me siento en peligro y necesito ayuda.,EMERGENCIA
Esto es una emergencia necesito apoyo.,EMERGENCIA
Estoy en una emergencia y no sé qué hacer.,EMERGENCIA
Estoy en una situación de alto riesgo.,EMERGENCIA
Estoy en peligro por favor reaccionen.,EMERGENCIA
No puedo seguir así es demasiado.,EMERGENCIA
Estoy en una emergencia y no sé qué hacer.,EMERGENCIA
Estoy en una situación límite necesito apoyo.,EMERGENCIA
No puedo esperar más es una crisis.,EMERGENCIA
Por favor alguien ayúdeme de inmediato.,EMERGENCIA
No puedo continuar sin asistencia.,EMERGENCIA
Es una situación extrema no puedo solo.,EMERGENCIA
Estoy en una situación límite necesito apoyo.,EMERGENCIA
Estoy en peligro por favor reaccionen.,EMERGENCIA
Es una situación extrema no puedo solo.,EMERGENCIA
Necesito ayuda urgente por favor.,EMERGENCIA
Estoy en una situación de alto riesgo.,EMERGENCIA
Estoy en peligro por favor reaccionen.,EMERGENCIA
No hay tiempo que perder ayúdenme.,EMERGENCIA
Estoy en una emergencia y no sé qué hacer.,EMERGENCIA
Necesito ayuda urgente por favor.,EMERGENCIA
Es una situación extrema no puedo solo.,EMERGENCIA
No puedo continuar sin asistencia.,EMERGENCIA
Estoy en una situación de alto riesgo.,EMERGENCIA
No puedo continuar sin asistencia.,EMERGENCIA
No sé cómo manejar esta situación crítica.,EMERGENCIA
Es una emergencia médica por favor actúen.,EMERGENCIA
Es una situación extrema no puedo solo.,EMERGENCIA
Necesito ayuda urgente por favor.,EMERGENCIA
Es una emergencia médica por favor actúen.,EMERGENCIA
No puedo seguir así es demasiado.,EMERGENCIA
No puedo esperar más es una crisis.,EMERGENCIA
Es una emergencia médica por favor actúen.,EMERGENCIA
Estoy en una emergencia y no sé qué hacer.,EMERGENCIA
Estoy en una situación límite necesito apoyo.,EMERGENCIA
No puedo seguir así es demasiado.,EMERGENCIA
Esto es una emergencia necesito apoyo.,EMERGENCIA
No puedo manejar esto necesito ayuda ahora.,EMERGENCIA
Estoy al borde de colapsar.,EMERGENCIA
Estoy en una situación límite necesito apoyo.,EMERGENCIA
Estoy en una emergencia y no sé qué hacer.,EMERGENCIA
Estoy en una situación límite necesito apoyo.,EMERGENCIA
No puedo respirar necesito ayuda ahora.,EMERGENCIA
No sé cómo manejar esta situación crítica.,EMERGENCIA
Es una situación extrema no puedo solo.,EMERGENCIA
Es un momento crítico y necesito ayuda.,EMERGENCIA
Necesito ayuda urgente por favor.,EMERGENCIA
<,
Todo esto es un enigma para mí.,CONFUSIÓN
No logro encontrar una respuesta clara.,CONFUSIÓN
Estoy intentando entender pero no puedo.,CONFUSIÓN
No logro entender bien el problema.,CONFUSIÓN
No sé cuál es el siguiente paso.,CONFUSIÓN
Estoy tratando de entender pero no puedo.,CONFUSIÓN
No entiendo lo que está pasando.,CONFUSIÓN
Estoy perdido en toda esta información.,CONFUSIÓN
Todo esto es muy confuso para mí.,CONFUSIÓN
Esto no tiene mucho sentido para mí.,CONFUSIÓN
No logro entender bien el problema.,CONFUSIÓN
Las instrucciones no están claras.,CONFUSIÓN
No sé si estoy haciendo lo correcto.,CONFUSIÓN
Siento que no tengo claridad sobre esto.,CONFUSIÓN
No entiendo por qué están sucediendo estas cosas.,CONFUSIÓN
No estoy seguro de lo que debo hacer.,CONFUSIÓN
Siento que hay demasiada información contradictoria.,CONFUSIÓN
<,
Estoy perdido en toda esta información.,CONFUSIÓN
Las instrucciones no están claras.,CONFUSIÓN
No estoy seguro de lo que debo hacer.,CONFUSIÓN
No entiendo las instrucciones en absoluto.,CONFUSIÓN
No puedo seguir el hilo de la conversación.,CONFUSIÓN
No logro encontrar una respuesta clara.,CONFUSIÓN
No logro entender bien el problema.,CONFUSIÓN
Todo esto es muy confuso para mí.,CONFUSIÓN
Esto no tiene mucho sentido para mí.,CONFUSIÓN
No entiendo por qué están sucediendo estas cosas.,CONFUSIÓN
Es confuso y no sé qué significa.,CONFUSIÓN
Siento que hay demasiada información contradictoria.,CONFUSIÓN
Todo parece un caos en mi mente ahora.,CONFUSIÓN
Todo parece un caos en mi mente ahora.,CONFUSIÓN
Las instrucciones no están claras.,CONFUSIÓN
No puedo seguir el hilo de la conversación.,CONFUSIÓN
Las instrucciones no están claras.,CONFUSIÓN
No puedo seguir el hilo de la conversación.,CONFUSIÓN
Estoy tratando de entender pero no puedo.,CONFUSIÓN
No logro encontrar una respuesta clara.,CONFUSIÓN
No puedo seguir el hilo de la conversación.,CONFUSIÓN
No logro entender bien el problema.,CONFUSIÓN
No sé cómo proceder con esta información.,CONFUSIÓN
Estoy tratando de entender pero no puedo.,CONFUSIÓN
No entiendo las instrucciones en absoluto.,CONFUSIÓN
Todo esto es un enigma para mí.,CONFUSIÓN
No sé cuál es el siguiente paso.,CONFUSIÓN
No puedo seguir el hilo de la conversación.,CONFUSIÓN
Estoy perdido y no sé qué hacer.,CONFUSIÓN
Estoy perdido en toda esta información.,CONFUSIÓN
Estoy tratando de entender pero no puedo.,CONFUSIÓN
Me siento desorientado en esta situación.,CONFUSIÓN
Todo esto es muy confuso para mí.,CONFUSIÓN
Estoy perdido y no sé qué hacer.,CONFUSIÓN
No estoy seguro de lo que debo hacer.,CONFUSIÓN
No estoy seguro de lo que debo hacer.,CONFUSIÓN
Me siento desorientado en esta situación.,CONFUSIÓN
Todo esto es muy confuso para mí.,CONFUSIÓN
No sé cómo proceder con esta información.,CONFUSIÓN
Esto no tiene mucho sentido para mí.,CONFUSIÓN
No sé cuál es el siguiente paso.,CONFUSIÓN
No sé si estoy haciendo lo correcto.,CONFUSIÓN
Todo esto es muy confuso para mí.,CONFUSIÓN
No sé si estoy haciendo lo correcto.,CONFUSIÓN
No estoy seguro de lo que debo hacer.,CONFUSIÓN
No logro encontrar una respuesta clara.,CONFUSIÓN
No logro entender bien el problema.,CONFUSIÓN
Me siento desorientado en esta situación.,CONFUSIÓN
Siento que hay demasiada información contradictoria.,CONFUSIÓN
Esto no tiene mucho sentido para mí.,CONFUSIÓN
Estoy perdido y no sé qué hacer.,CONFUSIÓN
No estoy seguro de lo que debo hacer.,CONFUSIÓN
No sé cómo proceder con esta información.,CONFUSIÓN
No logro entender bien el problema.,CONFUSIÓN
No logro entender bien el problema.,CONFUSIÓN
Es una situación bastante confusa.,CONFUSIÓN
No entiendo por qué están sucediendo estas cosas.,CONFUSIÓN
No entiendo lo que está pasando.,CONFUSIÓN
Siento que no tengo claridad sobre esto.,CONFUSIÓN
No sé cómo proceder con esta información.,CONFUSIÓN
No sé si estoy haciendo lo correcto.,CONFUSIÓN
Es confuso y no sé qué significa.,CONFUSIÓN
Me siento confundido y sin rumbo.,CONFUSIÓN
No entiendo por qué están sucediendo estas cosas.,CONFUSIÓN
No entiendo lo que está pasando.,CONFUSIÓN
Es una situación bastante confusa.,CONFUSIÓN
Todo parece un caos en mi mente ahora.,CONFUSIÓN
Las instrucciones no están claras.,CONFUSIÓN
No entiendo las instrucciones en absoluto.,CONFUSIÓN
Estoy tratando de entender pero no puedo.,CONFUSIÓN
No entiendo las instrucciones en absoluto.,CONFUSIÓN
Siento que no tengo claridad sobre esto.,CONFUSIÓN
Siento que hay demasiada información contradictoria.,CONFUSIÓN
Estoy tratando de entender pero no puedo.,CONFUSIÓN
Es una situación bastante confusa.,CONFUSIÓN
Todo esto es un enigma para mí.,CONFUSIÓN
Me siento confundido y sin rumbo.,CONFUSIÓN
Estoy intentando entender pero no puedo.,CONFUSIÓN
Es una situación bastante confusa.,CONFUSIÓN
No sé cómo proceder con esta información.,CONFUSIÓN
Siento que no tengo claridad sobre esto.,CONFUSIÓN
Todo esto es un enigma para mí.,CONFUSIÓN
Siento que no tengo claridad sobre esto.,CONFUSIÓN
Esto no tiene mucho sentido para mí.,CONFUSIÓN
Estoy perdido en toda esta información.,CONFUSIÓN
Es una situación bastante confusa.,CONFUSIÓN
Siento que no tengo claridad sobre esto.,CONFUSIÓN
No sé si estoy haciendo lo correcto.,CONFUSIÓN
No sé si estoy haciendo lo correcto.,CONFUSIÓN
Esto no tiene mucho sentido para mí.,CONFUSIÓN
No entiendo las instrucciones en absoluto.,CONFUSIÓN
Estoy perdido y no sé qué hacer.,CONFUSIÓN
No logro entender bien el problema.,CONFUSIÓN
Estoy intentando entender pero no puedo.,CONFUSIÓN
No sé cómo proceder con esta información.,CONFUSIÓN
Todo esto es muy confuso para mí.,CONFUSIÓN
Estoy perdido y no sé qué hacer.,CONFUSIÓN
Estoy tratando de entender pero no puedo.,CONFUSIÓN
Esto no tiene mucho sentido para mí.,CONFUSIÓN
No sé cómo proceder con esta información.,CONFUSIÓN
Esto no tiene mucho sentido para mí.,CONFUSIÓN
Estoy intentando entender pero no puedo.,CONFUSIÓN
No sé cuál es el siguiente paso.,CONFUSIÓN
No entiendo lo que está pasando.,CONFUSIÓN
No sé si estoy haciendo lo correcto.,CONFUSIÓN
Es confuso y no sé qué significa.,CONFUSIÓN
No estoy seguro de lo que debo hacer.,CONFUSIÓN
Todo esto es un enigma para mí.,CONFUSIÓN
Todo parece un caos en mi mente ahora.,CONFUSIÓN
Todo parece un caos en mi mente ahora.,CONFUSIÓN
Estoy tratando de entender pero no puedo.,CONFUSIÓN
No sé cuál es el siguiente paso.,CONFUSIÓN
No puedo seguir el hilo de la conversación.,CONFUSIÓN
Estoy intentando entender pero no puedo.,CONFUSIÓN
No entiendo lo que está pasando.,CONFUSIÓN
No logro encontrar una respuesta clara.,CONFUSIÓN
No puedo seguir el hilo de la conversación.,CONFUSIÓN
No sé si estoy haciendo lo correcto.,CONFUSIÓN
No logro encontrar una respuesta clara.,CONFUSIÓN
Me siento desorientado en esta situación.,CONFUSIÓN
Me siento confundido y sin rumbo.,CONFUSIÓN
Estoy perdido en toda esta información.,CONFUSIÓN
Estoy intentando entender pero no puedo.,CONFUSIÓN
Me siento desorientado en esta situación.,CONFUSIÓN
Es una situación bastante confusa.,CONFUSIÓN
Todo esto es muy confuso para mí.,CONFUSIÓN
Esto no tiene mucho sentido para mí.,CONFUSIÓN
No sé cuál es el siguiente paso.,CONFUSIÓN
No logro entender bien el problema.,CONFUSIÓN
Estoy perdido en toda esta información.,CONFUSIÓN
Las instrucciones no están claras.,CONFUSIÓN
Siento que hay demasiada información contradictoria.,CONFUSIÓN
Es una situación bastante confusa.,CONFUSIÓN
Siento que no tengo claridad sobre esto.,CONFUSIÓN
No logro encontrar una respuesta clara.,CONFUSIÓN
Siento que no tengo claridad sobre esto.,CONFUSIÓN
No sé cuál es el siguiente paso.,CONFUSIÓN
Todo esto es un enigma para mí.,CONFUSIÓN
No entiendo por qué están sucediendo estas cosas.,CONFUSIÓN
Todo esto es un enigma para mí.,CONFUSIÓN
No entiendo las instrucciones en absoluto.,CONFUSIÓN
Es una situación bastante confusa.,CONFUSIÓN
Estoy tratando de entender pero no puedo.,CONFUSIÓN
Estoy intentando entender pero no puedo.,CONFUSIÓN
Las instrucciones no están claras.,CONFUSIÓN
No entiendo por qué están sucediendo estas cosas.,CONFUSIÓN
No entiendo por qué están sucediendo estas cosas.,CONFUSIÓN
No logro encontrar una respuesta clara.,CONFUSIÓN
No entiendo lo que está pasando.,CONFUSIÓN
No entiendo lo que está pasando.,CONFUSIÓN
Estoy perdido en toda esta información.,CONFUSIÓN
No estoy seguro de lo que debo hacer.,CONFUSIÓN
Me siento desorientado en esta situación.,CONFUSIÓN
No entiendo las instrucciones en absoluto.,CONFUSIÓN
No sé cuál es el siguiente paso.,CONFUSIÓN
No logro entender bien el problema.,CONFUSIÓN
No estoy seguro de lo que debo hacer.,CONFUSIÓN
Estoy perdido y no sé qué hacer.,CONFUSIÓN
Las instrucciones no están claras.,CONFUSIÓN
Es una situación bastante confusa.,CONFUSIÓN
Estoy perdido y no sé qué hacer.,CONFUSIÓN
No sé si estoy haciendo lo correcto.,CONFUSIÓN
Estoy perdido en toda esta información.,CONFUSIÓN
No entiendo las instrucciones en absoluto.,CONFUSIÓN
Es una situación bastante confusa.,CONFUSIÓN
No entiendo las instrucciones en absoluto.,CONFUSIÓN
No puedo seguir el hilo de la conversación.,CONFUSIÓN
Siento que no tengo claridad sobre esto.,CONFUSIÓN
Las instrucciones no están claras.,CONFUSIÓN
Siento que hay demasiada información contradictoria.,CONFUSIÓN
No estoy seguro de lo que debo hacer.,CONFUSIÓN
Es una situación bastante confusa.,CONFUSIÓN
Esto no tiene mucho sentido para mí.,CONFUSIÓN
No puedo seguir el hilo de la conversación.,CONFUSIÓN
Las instrucciones no están claras.,CONFUSIÓN
Todo esto es un enigma para mí.,CONFUSIÓN
No entiendo las instrucciones en absoluto.,CONFUSIÓN
Todo parece un caos en mi mente ahora.,CONFUSIÓN
No entiendo las instrucciones en absoluto.,CONFUSIÓN
No sé cuál es el siguiente paso.,CONFUSIÓN
No sé si estoy haciendo lo correcto.,CONFUSIÓN
Es confuso y no sé qué significa.,CONFUSIÓN
Siento que hay demasiada información contradictoria.,CONFUSIÓN
No entiendo por qué están sucediendo estas cosas.,CONFUSIÓN
No estoy seguro de lo que debo hacer.,CONFUSIÓN
Estoy perdido y no sé qué hacer.,CONFUSIÓN
No logro encontrar una respuesta clara.,CONFUSIÓN
Estoy perdido en toda esta información.,CONFUSIÓN
Estoy perdido y no sé qué hacer.,CONFUSIÓN
No puedo seguir el hilo de la conversación.,CONFUSIÓN
Estoy tratando de entender pero no puedo.,CONFUSIÓN
Siento que hay demasiada información contradictoria.,CONFUSIÓN
No puedo seguir el hilo de la conversación.,CONFUSIÓN
Siento que no tengo claridad sobre esto.,CONFUSIÓN
No entiendo lo que está pasando.,CONFUSIÓN
No entiendo lo que está pasando.,CONFUSIÓN
Estoy intentando entender pero no puedo.,CONFUSIÓN
No entiendo por qué están sucediendo estas cosas.,CONFUSIÓN
Estoy perdido en toda esta información.,CONFUSIÓN
Estoy perdido en toda esta información.,CONFUSIÓN
Es confuso y no sé qué significa.,CONFUSIÓN
Todo esto es un enigma para mí.,CONFUSIÓN
Todo parece un caos en mi mente ahora.,CONFUSIÓN
No sé cuál es el siguiente paso.,CONFUSIÓN
No sé si estoy haciendo lo correcto.,CONFUSIÓN
Todo esto es muy confuso para mí.,CONFUSIÓN
Siento que no tengo claridad sobre esto.,CONFUSIÓN
No sé cuál es el siguiente paso.,CONFUSIÓN
No entiendo las instrucciones en absoluto.,CONFUSIÓN
No entiendo las instrucciones en absoluto.,CONFUSIÓN
Todo esto es un enigma para mí.,CONFUSIÓN
Siento que hay demasiada información contradictoria.,CONFUSIÓN
Es confuso y no sé qué significa.,CONFUSIÓN
No estoy seguro de lo que debo hacer.,CONFUSIÓN
Estoy tratando de entender pero no puedo.,CONFUSIÓN
Siento que no tengo claridad sobre esto.,CONFUSIÓN
Todo esto es muy confuso para mí.,CONFUSIÓN
Siento que hay demasiada información contradictoria.,CONFUSIÓN
No sé cuál es el siguiente paso.,CONFUSIÓN
No entiendo lo que está pasando.,CONFUSIÓN
No logro encontrar una respuesta clara.,CONFUSIÓN
Me siento confundido y sin rumbo.,CONFUSIÓN
Es confuso y no sé qué significa.,CONFUSIÓN
No sé si estoy haciendo lo correcto.,CONFUSIÓN
No puedo seguir el hilo de la conversación.,CONFUSIÓN
No sé si estoy haciendo lo correcto.,CONFUSIÓN
Estoy intentando entender pero no puedo.,CONFUSIÓN
Todo esto es un enigma para mí.,CONFUSIÓN
No logro encontrar una respuesta clara.,CONFUSIÓN
No sé si estoy haciendo lo correcto.,CONFUSIÓN
Todo parece un caos en mi mente ahora.,CONFUSIÓN
Estoy intentando entender pero no puedo.,CONFUSIÓN
Esto no tiene mucho sentido para mí.,CONFUSIÓN
No logro entender bien el problema.,CONFUSIÓN
Las instrucciones no están claras.,CONFUSIÓN
No estoy seguro de lo que debo hacer.,CONFUSIÓN
Siento que no tengo claridad sobre esto.,CONFUSIÓN
No puedo seguir el hilo de la conversación.,CONFUSIÓN
No entiendo las instrucciones en absoluto.,CONFUSIÓN
Todo esto es un enigma para mí.,CONFUSIÓN
Las instrucciones no están claras.,CONFUSIÓN
No logro encontrar una respuesta clara.,CONFUSIÓN
Me siento confundido y sin rumbo.,CONFUSIÓN
Esto no tiene mucho sentido para mí.,CONFUSIÓN
Estoy intentando entender pero no puedo.,CONFUSIÓN
Las instrucciones no están claras.,CONFUSIÓN
Me siento desorientado en esta situación.,CONFUSIÓN
Me siento confundido y sin rumbo.,CONFUSIÓN
Es una situación bastante confusa.,CONFUSIÓN
Todo parece un caos en mi mente ahora.,CONFUSIÓN
No logro encontrar una respuesta clara.,CONFUSIÓN
Me siento confundido y sin rumbo.,CONFUSIÓN
Esto no tiene mucho sentido para mí.,CONFUSIÓN
Es una situación bastante confusa.,CONFUSIÓN
Siento que hay demasiada información contradictoria.,CONFUSIÓN
No sé cuál es el siguiente paso.,CONFUSIÓN
No logro entender bien el problema.,CONFUSIÓN
No logro encontrar una respuesta clara.,CONFUSIÓN
No entiendo las instrucciones en absoluto.,CONFUSIÓN
Todo parece un caos en mi mente ahora.,CONFUSIÓN
No entiendo por qué están sucediendo estas cosas.,CONFUSIÓN
Estoy perdido en toda esta información.,CONFUSIÓN
Siento que no tengo claridad sobre esto.,CONFUSIÓN
No puedo seguir el hilo de la conversación.,CONFUSIÓN
Siento que no tengo claridad sobre esto.,CONFUSIÓN
Todo esto es un enigma para mí.,CONFUSIÓN
Estoy intentando entender pero no puedo.,CONFUSIÓN
Estoy intentando entender pero no puedo.,CONFUSIÓN
Las instrucciones no están claras.,CONFUSIÓN
No puedo seguir el hilo de la conversación.,CONFUSIÓN
Estoy tratando de entender pero no puedo.,CONFUSIÓN
Siento que no tengo claridad sobre esto.,CONFUSIÓN
Todo parece un caos en mi mente ahora.,CONFUSIÓN
Esto no tiene mucho sentido para mí.,CONFUSIÓN
No sé cuál es el siguiente paso.,CONFUSIÓN
Siento que hay demasiada información contradictoria.,CONFUSIÓN
No sé si estoy haciendo lo correcto.,CONFUSIÓN
Me siento desorientado en esta situación.,CONFUSIÓN
No sé cuál es el siguiente paso.,CONFUSIÓN
No puedo seguir el hilo de la conversación.,CONFUSIÓN
Todo parece un caos en mi mente ahora.,CONFUSIÓN
No entiendo las instrucciones en absoluto.,CONFUSIÓN
Siento que hay demasiada información contradictoria.,CONFUSIÓN
No sé si estoy haciendo lo correcto.,CONFUSIÓN
Las instrucciones no están claras.,CONFUSIÓN
No sé cómo proceder con esta información.,CONFUSIÓN
Me siento confundido y sin rumbo.,CONFUSIÓN
No sé cómo proceder con esta información.,CONFUSIÓN
Todo parece un caos en mi mente ahora.,CONFUSIÓN
No sé cuál es el siguiente paso.,CONFUSIÓN
